filename,caption
DJH-HXpTczj-2.mp4,"Life's difficulties are non-negotiable—the real power lies in deciding which struggles align with who you actually want to be. @markmanson breaks down why most people waste energy on battles that mean nothing: chasing perfection, seeking validation from those they don't respect, pursuing hollow goals. The solution? Get brutally clear on your values. When you know what truly matters, you'll automatically know which problems deserve your time and which ones don't. Instead of trying to eliminate challenges, ask yourself what pain you're willing to endure—that answer reveals everything. Drop VALUES below to get the full podcast episode plus a free guide on figuring this out for good.

#values #personalgrowth #selfawareness #mindset #lifelessons #priorities #personaldevelopment #growth #selfimprovement #consciousness #philosophy #meaningfullife"
DJHLR0TJ0jD-1.mp4,"Gary Brecka tackles the controversial health questions most experts avoid—parasites, harmful multivitamins, and the one supplement he refuses to touch—in this no-fluff Q&A from @ultimatehumanpod that challenges mainstream advice with science-backed answers.

Drop ""162"" below to catch the full breakdown.

#GaryBrecka #UltimateHuman #HealthPodcast #Biohacking #HumanOptimization #Longevity #Supplements #Parasites #PregnancyHealth #FolicAcid #HealthMyths #WellnessJourney #HolisticHealth #FunctionalMedicine #HealthTips"
DJHfmlWJhNL-2.mp4,"The profound meaning behind prayer, as explored by @tonyrobbins—it's not about asking or demanding, but rather expressing pure gratitude for existence itself. A communion with the miracle power that animates all life, especially when we find ourselves surrounded by darkness. 🕯️

He describes it as a conversation with existence—a practice of noticing the good, acknowledging what's been given, and recognizing the awe that lives within our hearts. Prayer and meditation become the bridge to something greater than ourselves.

This #nationaldayofprayer, he poses a powerful question: What miracle can you notice in this very moment?

#prayer #meditation #gratitude #spiritual #faith #consciousness #awareness #mindfulness #presence #miracle #tonyrobbins #personaldevelopment #growth #inspiration"
DJHwXuTJ0Wj-2.mp4,"The @thefoxtheatre in Atlanta becomes the setting for something special as @mastersofscale records live with @frankmpatterson from @trilithstudios. With @jeffberman leading the discussion, the evening dives deep into Georgia's thriving film industry. 🎬 Via @mastersofscale

#mastersofscale #trilith #atlantafilm"
DJIC2CyBBQB-1.mp4,"The most compassionate thing you can do is speak truth, even when it's uncomfortable. @charliekirk1776 reminds us that real love doesn't mean validating what isn't real.

#Truth #RealLove #Courage #SpeakTruth #CharliKirk #TPUSA #Conservative #Values #Compassion #Reality"
DJJ2EVAuJ2N-2.mp4,"A grandmother weighs in on the debate: would she let her grandkids get tattoos before supporting hormone blockers? The answer might surprise you.

Via @thejrecompanion | 🎞️ TT@rileymae

The Joe Rogan Experience
Episode 2313 - Jillian Michaels 

Link to Listen/Watch in Episode Links Highlight and Bio.

Follow @jillianmichaels
Follow @joerogan

#jillianmichaels #joerogan #joeroganexperience #jrejillianmichaels #jrec2313 #jre #joeroganpodcast #thejrecompanion"
DJJr6odh_JF-2.mp4,"@askvinh breaks down the three-step formula that separates clear communicators from confusing ones 🎯

Fair warning: that visual isn't what you think it is... 👀

#communication #communicationskills #communicationtips #bettercommunication #howtocommunicate #speakingskills #publicspeaking #presentationskills #businesscommunication #effectivecommunication #communicationcoach #corporatetraining #leadershipskills #professionaldevelopment #careertips #softskills #workplaceskills #businesstips"
DJKiIjdhJXs-1.mp4,"A former addict pulls back the curtain on America's rehab industry—and what Chris Cella reveals is disturbing. After battling opioid addiction himself, he's calling out the truth about treatment centers that profit off pain. @tuckercarlson sits down with someone who's seen both sides of recovery.

#TuckerCarlson #ChrisCella #Addiction #OpioidCrisis #Recovery #Rehab #MentalHealth #AddictionRecovery #Truth #Podcast"
DJKl2kPOhdl-2.mp4,"The most pressing business challenges deserve real-time expert guidance. 

This May 15th, @mastersofscale brings back their Strategy Session with a free live virtual event focused on The Small Business Playbook. Former CEO of @team_exos, @extremesro, teams up with co-creator and CEO of @gameofkittens, @mrelanlee, to tackle live questions from business owners navigating the complexities of growth. In alliance with @capitalonebusiness, this session creates a space where entrepreneurs connect and discover actionable strategies. 

Link in bio to register.

#entrepreneurship #smallbusiness #scaleyourbusiness #businessstrategy #founders #startups #businessgrowth #entrepreneurlife #businesstips #leadership"
DJKtivRTcxC-1.mp4,"The perspective shared here by jordan.b.peterson has viewers split down the middle—some nodding in agreement, others ready to debate. Where does this account stand on his take?

Credit to @jordanbpetersonfans for consistently sharing thought-provoking moments like this one.

#jordanpeterson #jordanpetersonquotes #jordanbpeterson #jordanbpetersonquotes #psychology #lifelessons #tellthetruth #tellthetruthtuesday #speaktruth #speaktruthtopower #12rulesforlife #12morerulesforlife #societyfeelings #jordanpetersononsociety #bookstagram #googleads #marketingdigital #comedyreels #automobile"
DJM5gfVodwR-1.mp4,"discipline isn't in your DNA—it's in your decisions. @jockowillink breaks down the truth about becoming the person you're capable of being. every choice counts.

#discipline #jockowillink #motivation #mindset #selfimprovement #growth #mentalstrength #personaldevelopment #successmindset #dailymotivation"
DJMXPMLpbGM-1.mp4,"The gap between knowing what to do and actually doing it? That's where most people get stuck.

@themelrobbinspodcast breaks down exactly why emotions cloud judgment and how to cut through the noise by trusting your intuition—then building an actual framework around it.

This episode delivers the psychology and science behind decision-making, plus the step-by-step process to stop overthinking and start taking action.

🎧 ""Trust Your Gut: How to Make a Hard Decision""

#MelRobbins #TheMelRobbinsPodcast #DecisionMaking #TrustYourGut #PersonalGrowth #SelfDevelopment #Mindset #Psychology #LifeAdvice #Podcast"
DJMb-l2K8hq-2.mp4,"When couples shift from ""mine"" to ""ours,"" everything changes. @daveramsey breaks down why true partnership in marriage means viewing income as shared, not separate—regardless of who earns what. This mindset shift creates unity, forces communication, and turns financial goals into joint victories. Because real love isn't keeping score at 50/50—it's both partners going all in at 100/100.

#Marriage #MoneyTips #FinancialFreedom #RelationshipGoals #DebtFree #MoneyAndMarriage #FinancialPeace #CoupleGoals #MarriageTips #DaveRamsey"
DJMc9Ektbdk-2.mp4,"The perfect solution for staying cool anywhere you go 🧊 Compact, portable, and powerful enough to beat the heat wherever life takes you. Available now through @2bears.1cave 📌

#portableac #miniac #personalac #coolingdevice #summeressentials #portablecooler #beattheheat #summervibes #staycool #techgadgets #musthave #cooling #airconditioner #personalcooler #portable #innovation"
DJNElUYgYlP-2.mp4,"Mark Manson (@markmanson) flips the script on relationship advice: chasing your partner's happiness? That's the trap. The real move is owning your own joy and letting them own theirs. When both people handle their side of the equation, everything else falls into place naturally.

#relationships #relationshipadvice #datingadvice #relationshiptips #dating #happiness #selfcare #boundaries #healthyrelationships #mentalhealth #personalgrowth #selflove"
DJNKS_yTt7K-1.mp4,"The question on everyone's mind after hearing this perspective from jordan.b.peterson 🤔💭

Credit to @jordanbpetersonfans for bringing this moment to light

#jordanpeterson #jordanpetersonquotes #jordanbpeterson #jordanbpetersonquotes #psychology #lifelessons #tellthetruth #tellthetruthtuesday #speaktruth #speaktruthtopower #12rulesforlife #12morerulesforlife #societyfeelings #jordanpetersononsociety #bookstagram #googleads #marketingdigital"
DJNTZ81AjWw-2.mp4,"Harland's got a question to answer and the timing couldn't be more perfect 💨

Catch @legionofskanks dropping ALL NEW episodes every Monday at 8PM E on @gasdigital

#LegionOfSkanks #GasDigital #Comedy #Podcast #StandUp #NYC #ComedyPodcast"
DJOx-NGuOgH-1.mp4,"@theovon settles the real debate: what makes the perfect sundae? 🍨

Presented by @celsiusofficial

#TheoVon #Podcast #Comedy #Sundae #IceCream #FoodTalk #Comedian #StandUp #PodcastClips #Funny"
DJPrCm8z92w-1.mp4,"The uncomfortable truth that's making people rethink everything they thought they knew. @jordanbpetersonfans brings the conversations that matter most.

#jordanpeterson #jordanpetersonquotes #jordanbpeterson #jordanbpetersonquotes #psychology #lifelessons #tellthetruth #tellthetruthtuesday #speaktruth #speaktruthtopower #12rulesforlife #12morerulesforlife #societyfeelings #jordanpetersononsociety #bookstagram #googleads #marketingdigital"
DJPrCm8z92w-2.mp4,"The uncomfortable truth that's making people rethink everything they thought they knew. @jordanbpetersonfans brings the conversations that matter most.

#jordanpeterson #jordanpetersonquotes #jordanbpeterson #jordanbpetersonquotes #psychology #lifelessons #tellthetruth #tellthetruthtuesday #speaktruth #speaktruthtopower #12rulesforlife #12morerulesforlife #societyfeelings #jordanpetersononsociety #bookstagram #googleads #marketingdigital"
DJPzb_CPXNb-2.mp4,"The establishment's worst nightmare? Someone who can't be scripted. Trump's raw honesty about potentially walking out mid-interview is exactly why traditional media can't stand figures who operate outside their playbook. @russellbrand breaks down what makes this communication style so effective.

#Trump #RussellBrand #MediaCritique #UnscriptedMoments #PoliticalCommentary #AuthenticCommunication #MainstreamMedia #Interview #Politics #FreeSpeech"
DJRg3uDpL3u-1.mp4,"Jessie's about to become a first-time mom, and her conversation with @themelrobbinspodcast is the refreshingly honest parenting talk we all needed to hear.

No sugar-coating. No perfect Pinterest moments. Just real talk about guiding kids through life, what it means to be ""good enough,"" and why every parent—new or experienced—deserves to give themselves more grace.

This episode hits different whether you're preparing for your first baby, raising teenagers, or still processing your own upbringing.

🎧 ""What Every Mom Needs to Hear Today"" is streaming now.

#parentingpodcast #newmom #parenthood #motherhoodunfiltered #parentingtips #momlife #firsttimemom #positiveparenting #parentingadvice #momtalk #parentingjourney"
