job_id,account,video_path,caption,status,worker_id,claimed_at,completed_at,error,attempts,max_attempts,retry_at,error_type
DNynukd1Jim-1,,chunk_01c\hubermanlab\DNynukd1Jim-1.mp4,"Want instant stress relief? @hubermanlab breaks down the science-backed method during his sit-down with @billmaher on #RealTimeHBO.

Full episode streaming now on @hbomax.

#mindbodyconnection #destress #neuroscience #mentalhealth #physicalhealth #physiology",pending,,,,,,,,
DLvPJGgyfej-1,,chunk_01c\hubermanlab\DLvPJGgyfej-1.mp4,"When a parody account nails your coffee order (minus the Shilajit), you know you've made it. @hubermanlab gives props to @abandonedmovies for the spot-on impression while opening the floor for listener questions on future podcast episodes and Instagram content.

Drop your science questions and topic requests below 👇

#neuroscience #science #ciencia #neurociência #dopamine #protocols #magnesium #bluelight #redlight #zinc",pending,,,,,,,,
DKLcv7DpwP8-2,,chunk_01c\hubermanlab\DKLcv7DpwP8-2.mp4,"Your nose knows who's genetically perfect for you – and science can prove it. @hubermanlab sits down with evolutionary geneticist Dr. Melissa Ilardo @superhumanscilab from @universityofutah to unpack fascinating research showing that sweaty T-shirt experiments reveal our biological blueprint for attraction. People consistently prefer the scent of those whose immune genes (MHC) are most different from their own – nature's way of engineering resilient offspring. The conversation spans from free-diving populations with evolved spleen function to how behaviors directly influence gene expression. Dr. Ilardo's groundbreaking work bridges genetics, human performance, and the science of why we're drawn to certain people. Full episode available at hubermanlab.com with detailed timestamps.

#neuroscience #science #ciencia #neurociência #smell #mhc #majorhistocompatibilitycomplex #immunesystem #preference #resilience",pending,,,,,,,,
DJuD_ZCJqHO-1,,chunk_01c\hubermanlab\DJuD_ZCJqHO-1.mp4,"The stress hormone everyone loves to hate might actually be your secret weapon for better energy and sleep—if you know when to spike it. @hubermanlab breaks down the cortisol timing strategy most people get completely backwards, explaining why your morning levels should actually be HIGH (yes, you read that right). He covers the four daily methods to optimize cortisol's natural rhythm, addresses common myths around cold plunges, and reveals why moderate exercise creates beneficial cortisol surges when scheduled properly. The difference between men and women? He's got that covered too. Understanding cortisol's rhythm rather than trying to eliminate it could transform your focus, mood, and nighttime rest.

#neuroscience #science #ciencia #neurociência #cortisol #mood #focus #coldplunge #health #circadian #exercise #caffeine #sleep",pending,,,,,,,,
DPXO3QagV9t-1,,chunk_01c\hubermanlab\DPXO3QagV9t-1.mp4,"Stop letting protein myths ruin your relationship (and your gains). @hubermanlab breaks down what the science actually says: roughly 1g of quality protein per pound of lean body mass daily for both men and women—maybe even more. The old ""30g protein limit per meal"" claim? Debunked. Resistance training changes the game, and it's something everyone should be doing at any age. Translation: You're not stuck eating 4-6 times a day if that's not your thing. Shoutout to @willydennis and @chloe_troast for this dramatic demonstration—fingers crossed they figure it out before part 2 drops.

#neuroscience #science #ciencia #neurociencia #protein #brains #romance #repair #macros #whey #health",pending,,,,,,,,
DOHB5zjjWPF-2,,chunk_01c\hubermanlab\DOHB5zjjWPF-2.mp4,"Daily wins reshape what you believe possible—and @alexhonnold's approach proves it. In his conversation with @hubermanlab, the legendary free solo climber breaks down how his systematic tracking of small victories expanded his vision of what he could achieve (including that jaw-dropping El Capitan ascent). The discussion covers his journaling practice, weekly progress reviews, and how crossing items off a list literally rewires your brain's goal-setting capacity. Beyond climbing-specific insights, they explore strength training protocols, the sport's Olympic evolution, balancing elite performance with family life, and maintaining drive without burnout. Whether you climb or not, athlete or not, this episode delivers actionable frameworks for anyone chasing ambitious targets. Full episode available at Hubermanlab.com with timestamps for easy navigation. Drop questions below!

#neuroscience #science #ciencia #neurociencia #goals #checklist #progress #envision #nature",pending,,,,,,,,
DRxLar4iYFh-2,,chunk_01c\hubermanlab\DRxLar4iYFh-2.mp4,"The mitochondria expert everyone's been waiting for has finally arrived on the podcast. Dr. Glen Jeffery joins @hubermanlab to break down how the light sources in your home could be working against your cellular health—and what to do about it.

Short wavelength light from LED bulbs may be damaging mitochondria, while longer wavelengths actually help repair them. Incandescent bulbs naturally emit the full spectrum your cells need. Morning sunlight exposure becomes even more critical when you understand it's protecting your mitochondria from artificial light damage throughout the day.

The evening routine matters too: dimming LEDs at night isn't just about sleep quality, it's about giving your mitochondria a break. Dr. Jeffery shares zero-cost and low-cost protocols to optimize light exposure for cellular health, plus the real science behind red light devices.

Full timestamped episode available at hubermanlab.com

#neuroscience #science #health #light #metabolism #mitochondria #blue",pending,,,,,,,,
DRA9ZCBktrg-1,,chunk_01c\hubermanlab\DRA9ZCBktrg-1.mp4,"Deep dive into why @hubermanlab became a partial owner of @mateina and brought their cold brewed yerba mate to @wholefoods shelves. Growing up with Argentine roots, he's been drinking yerba since age 3, making him uniquely qualified to spot what's missing in the market: air-dried (not smoked), zero sugar versions that actually contain substantial yerba instead of added synthetic caffeine. After finding Mateina's organic looseleaf, he helped develop five cold brew flavors using minimal stevia, all in BPA and PFAS-tested cans. Each contains 120mg of natural caffeine with antioxidants, digestive support, and no crash. Available at Whole Foods, Amazon, and Mateina.com in raspberry, peach, mango key lime, mint limeade, and lemon.

#yerbamate #mateina #caffeine #cleancaffeine #wholefoods #organic #coldbrew #healthylifestyle #hubermanlab #nutrition #wellness #functionaldrinks #nosugar #zerosugar #plantbased #argentine #matcha #energydrink #healthyliving #biohacking",pending,,,,,,,,
DP4eLd6Eo_S-2,,chunk_01c\icedcoffeehour\DP4eLd6Eo_S-2.mp4,"The tech world is buzzing after China just dropped an iPhone 17 alternative that's turning heads for all the right reasons. According to @icedcoffeehour, this isn't your typical knockoff situation – the dupe might actually have Apple beat on features. Sometimes the copy outdoes the original. 👀

#iPhone17 #TechNews #China #Apple #Smartphone #TechReview #AndroidVsApple #PhoneDupe #TechCommunity #MobileTech #Innovation #TechTrends",pending,,,,,,,,
DP6xXt5jyaa-2,,chunk_01c\icedcoffeehour\DP6xXt5jyaa-2.mp4,"The automotive industry's biggest restriction exposed 🚗 @icedcoffeehour breaks down the real reason Chinese vehicles can't enter the American market—and it's not what you'd expect. The geopolitical chess game behind your driveway choices.

#cars #china #america #automotive #geopolitics #trade #economy #carbusiness #autoindustry #explained",pending,,,,,,,,
DP9UjYgEcxY-1,,chunk_01c\icedcoffeehour\DP9UjYgEcxY-1.mp4,"The uncomfortable truth about your bank account that nobody wants to talk about 📉

@icedcoffeehour breaks down why that $100 from last year doesn't hit the same anymore. Inflation isn't just some abstract concept—it's actively eating away at your purchasing power while you sleep.

The real question: are you keeping up or falling behind?

#inflation #money #personalfinance #financialeducation #moneytips #investing #wealth #financialfreedom #moneymindset #financetips #economy #financialliteracy #moneytok #investing101 #financialindependence",pending,,,,,,,,
DQ2MYuRkjkz-1,,chunk_01c\icedcoffeehour\DQ2MYuRkjkz-1.mp4,"The line that turned Walt Jr into a breakfast legend 🍳

When @icedcoffeehour breaks down this iconic Breaking Bad moment, you realize how one simple scene created internet history. Walt Jr's delivery here became the most quoted moment of his entire character arc.

#BreakingBad #WaltJr #TVMoments #BreakingBadClips #IconicScenes #TVHistory #BreakingBadFans #BryanCranston #RJMitte #AMC #TVSeries #BreakingBadMemes",pending,,,,,,,,
DPzNuJqDpId-1,,chunk_01c\icedcoffeehour\DPzNuJqDpId-1.mp4,"Money guru Dave Ramsey stays firm on his principles—even when presented with a billion-dollar loan at 0% interest, he's passing on it. His reasoning? Some values can't be compromised, no matter how tempting the terms. 

🎙️ via @icedcoffeehour

#DaveRamsey #PersonalFinance #DebtFree #MoneyMindset #FinancialFreedom #FinancialAdvice #MoneyTips #WealthBuilding #FinancialIndependence #DebtFreeJourney #MoneyManagement #FinancialPlanning #Podcast",pending,,,,,,,,
DQFYUsNEm7p-1,,chunk_01c\icedcoffeehour\DQFYUsNEm7p-1.mp4,"Lab-grown gold is now a reality, and the implications are massive. @icedcoffeehour breaks down how scientists are synthesizing gold in laboratories using advanced chemical processes. This breakthrough could revolutionize industries from electronics to jewelry, potentially disrupting traditional gold mining forever. The technology mimics natural geological conditions but accelerates what normally takes millions of years into mere weeks.

#labgrowngold #sciencebreakthrough #futuretech #goldscience #innovation #scientificadvancement #techinnovation #goldproduction #sciencenews #futureofsustainability",pending,,,,,,,,
DQkwu6QgTn_-1,,chunk_01c\icedcoffeehour\DQkwu6QgTn_-1.mp4,"The podcast world has a Democrat problem, and @icedcoffeehour breaks down exactly why the left keeps avoiding long-form conversations. While Republicans flood every mic available, something's keeping Democratic voices off the airwaves. This analysis cuts deep into the strategy (or lack thereof) behind who shows up and who stays silent.

#podcast #politics #democrats #republicans #podcastclips #icedcoffeehour #politicaltok #media #longform #podcasting #politicalpodcast #commentary",pending,,,,,,,,
DQnENUAkorF-2,,chunk_01c\icedcoffeehour\DQnENUAkorF-2.mp4,"The math behind America's $37 trillion debt crisis just got explained in the simplest way possible by @icedcoffeehour—and it's wild how few people actually understand what's happening to the economy right now.

#debt #economy #finance #money #business #investing #stocks #entrepreneur #wealth #financially #success #motivation #stockmarket #trading #crypto #bitcoin #realestate #personalfinance #financialfreedom #investment #usa",pending,,,,,,,,
