filename,onscreen_text,post_caption
at3OKMC8At4u-4.mp4,"I used to love summer.
But then realized that
summer can be anytime
of the year if you have
money.
Now I love money.",Do you think happiness comes from experiences or financial freedom?
au6HiA8_977I-1.mp4,"You was born to be the
best in your bloodline.","Fam, I'm just tryin' to live up to my ancestors' epic legacy of... being awesome!"
au6HiA8_977I-2.mp4,"You was born to be the
best in your bloodline.",Are you living up to the potential of your family's legacy?
au6HiA8_977I-3.mp4,You was born to be the best in your bloodline.,One legacy. Two generations. A destiny waiting to be claimed.
au6HiA8_977I-4.mp4,"You was born to be the
best in your bloodline.",Rise above. Break the cycle.
auqlARg5MDXG-1.mp4,"POV: She sends you a ""I miss you"" text but it's too late...","Some messages echo in silence, long after the sender has vanished."
auqlARg5MDXG-2.mp4,"POV: She sends you a ""I miss you"" text but it's too late...",Regret tastes like unread messages.
auqlARg5MDXG-3.mp4,"POV: She sends you a ""I miss you"" text but it's too late...",Slide into those DMs before it's too late. Don't let her go without a fight.
auqlARg5MDXG-4.mp4,"POV: She sends you a ""I miss you"" text but it's too late...","When ghosting comes back to haunt you, but karma's got receipts."
Aw3FiJLqUgCq-1.mp4,If you're losing your mind over a girl you ain't busy enough homie.,Are you letting one person consume your entire world and mental energy?
Aw3FiJLqUgCq-2.mp4,If you're losing your mind over a girl you ain't busy enough homie.,When your love life is a sitcom and you're the desperate comic relief.
Aw3FiJLqUgCq-3.mp4,"If you're losing your mind
over a girl you ain't busy
enough homie.",Some storms you can't see coming until they've already torn everything apart.
Aw3FiJLqUgCq-4.mp4,"If you're losing your mind
over a girl you ain't busy
enough homie.",Stay focused. Her drama isn't your mission.
awBQCWav5GF8-1.mp4,"Plan A: millionaire
Plan B: billionaire",Some dream of millions while I'm plotting to dismantle the entire economic system.
awBQCWav5GF8-2.mp4,"Plan A: millionaire
Plan B: billionaire","Dream big, aim higher."
awBQCWav5GF8-3.mp4,"Plan A: millionaire
Plan B: billionaire",Thinking small? Not in my playbook. Aiming straight for billionaire status.
awBQCWav5GF8-4.mp4,"Plan A: millionaire
Plan B: billionaire",When your backup plan is just an upgraded version of success.
AWHbFzG9Rx94-1.mp4,when she asks what my dream job is but i never dreamed of having a job.,dreams don't pay bills
AWHbFzG9Rx94-2.mp4,"when she asks what my
dream job is but i never
dreamed of having a job.",Living life on my own terms. Success isn't defined by a 9-to-5.
AWHbFzG9Rx94-3.mp4,When she asks what my dream job is but i never dreamed of having a job.,Can you relate? Double tap if your career path isn't what you imagined.
AWHbFzG9Rx94-4.mp4,when she asks what my dream job is but i never dreamed of having a job.,Life isn't about dreams; it's about survival and finding purpose beyond work.
AWhbwhCbQb1q-1.mp4,I do not see any readable text in this image. The image shows several luxury sports cars parked in a parking lot during sunset or sunrise.,"Speed demons whisper secrets while the world sleeps, engines pregnant with midnight's wildest dreams"
AWhbwhCbQb1q-2.mp4,"There is no visible text in this image. The picture shows a parking lot with several cars, including what appears to be a sports car, during sunset or sunrise.",Sunset lot. Chrome gleams. Urban dreams wait.
AWhbwhCbQb1q-3.mp4,"There is no visible text in this image. The picture shows several high-end sports cars in a parking lot during sunset or sunrise, viewed from inside another vehicle.",Can you handle the speed or are you just another spectator?
AWhbwhCbQb1q-4.mp4,There are no visible text elements in this image.,"I apologize, but I notice that you've described an image with no visible text, yet you've asked me to write a caption. Could you clarify or share the actual image you're referring to?"
awjxnza71gM2-1.mp4,"$1M a year is only $384 a day lock in
UGG",Think you could live comfortably on $384 daily? What would you do with that kind of income?
awjxnza71gM2-2.mp4,"$1M a year is only
$384 a day lock in.","Ready to transform your income? Stop dreaming, start earning. Your million-dollar year starts now."
awjxnza71gM2-3.mp4,"$1M a year is only
$384 a day lock in.

UGG",When your daily cash flow hits like a sugar rush on a Monday morning!
awjxnza71gM2-4.mp4,"$1M a year is only $384 a day lock in.
UGS","$1M ain't luxury. Millennials call that survival, boomers call it entitlement. Who's really broke here?"
AWOUqs3TDIUl-1.mp4,The dream life you want is waiting for you behind the risks you're afraid of taking,"Some days, comfort is the biggest obstacle between you and your potential."
AWOUqs3TDIUl-2.mp4,The dream life you want is waiting for you behind the risks you're afraid of taking,Gonna pet the risk shark and ride my courage surfboard to Dream Island!
AWOUqs3TDIUl-3.mp4,The dream life you want is waiting for you behind the risks you're afraid of taking,Courage is the bridge between your comfort zone and your wildest dreams.
AWOUqs3TDIUl-4.mp4,The dream life you want is waiting for you behind the risks you're afraid of taking,"Courage isn't the absence of fear, it's action despite it."
AyE58xkYfc1R-1.mp4,"Keep grinding until her only flex is
""i knew him""",She belongs to the streets if she leaves when you're not successful yet.
AyE58xkYfc1R-2.mp4,"Keep grinding until her only flex is ""i knew him""",Some folks glorify toxic hustle culture just to prove a point. Success ain't a competition.
AyE58xkYfc1R-3.mp4,"Keep grinding until her only flex is
""I knew him""",She'll regret not believing in you when you blow up and become legendary.
AyE58xkYfc1R-4.mp4,"Keep grinding until her only flex is
""I knew him""",Built different. Watch me rise while others stay stuck in mediocrity.
aYkPf5MqpugQ-1.mp4,If you don't quit you can't fail btw.,Win or learn. There's no losing when you refuse to stop.
aYkPf5MqpugQ-2.mp4,If you don't quit you can't fail btw.,"Giving up was never an option, even when the world bet against her wildest dreams."
aYkPf5MqpugQ-3.mp4,If you don't quit you can't fail btw.,Persistence is just failing with extra steps and a fancy hat!
aYkPf5MqpugQ-4.mp4,"If you don't
quit you can't fail btw.","Motivation, now sponsored by participation trophies and delusion."
az6mtGVtpttG-1.mp4,No visible text in this image.,"I apologize, but you haven't uploaded an image for me to analyze. Without an actual image, I can't generate a caption based on its content. Could you please upload the image you're referring to?"
az6mtGVtpttG-2.mp4,"There is no visible text in this image. The image shows a helicopter flying near a winding road with a sports car driving on it, against a blue sky background.","Racing the horizon, two machines dance on the edge of possibility."
az6mtGVtpttG-3.mp4,I do not see any visible text in this image. The image shows a road with a helicopter flying overhead and a sports car on the road.,Sky meets speed.
az6mtGVtpttG-4.mp4,"I apologize, but I do not see any visible text in this image. The picture shows a helicopter flying above a winding road with a sports car in the foreground, against a clear blue sky.",Ready to chase adventure down this epic mountain road?
B-bz4c6OflgF-1.mp4,"bro seeing you succeed is also part of my dream, don't forget that.",Your success is my joy. We rise together.
B-bz4c6OflgF-2.mp4,"bro seeing you succeed is also part of my dream, don't forget that.",Not everyone wants to see you win. Some secretly hope you'll fail to make themselves feel better.
B-bz4c6OflgF-3.mp4,"bro seeing you succeed is
also part of my dream, don't
forget that.",Grateful for the ones who lift me up and believe in my journey.
B-bz4c6OflgF-4.mp4,"bro seeing you succeed is also part of my dream, don't forget that.",Are you lifting up those around you or holding them back? Success is sweeter when shared.
b0ELxT2GpptZ-1.mp4,One day we will be so rich that these bad days won't even matter anymore. Keep going brother.,Keep pushing. Your breakthrough is coming.
b0ELxT2GpptZ-2.mp4,One day we will be so rich that these bad days won't even matter anymore. Keep grinding brother.,"Some paths are longer, but the horizon knows the way."
b0ELxT2GpptZ-3.mp4,One day we will be so rich that these bad days won't even matter anymore. Keep spinning brother.,"In the garage, hope burns brighter than the engine, fueled by dreams of a different tomorrow."
b0ELxT2GpptZ-4.mp4,One day we will be so rich that these bad days won't even matter anymore. Keep grinding brother.,Keep grinding until your dreams become as inflated as your student loan debt.
b2cixDnjH7Nc-1.mp4,how bad do you want it?,"Success doesn't come to those who wait, it comes to those who hustle."
b2cixDnjH7Nc-2.mp4,how bad do you want it?,"Desire whispers, destiny echoes. The choice is never simple."
b2cixDnjH7Nc-3.mp4,how bad do you want it?,About as much as I want a root canal during allergy season.
b2cixDnjH7Nc-4.mp4,how bad do you want it?,As bad as a toddler wants candy at 2 AM.
B2nm5zCYvWaY-1.mp4,"When will you realise,
without god success isn't
possible",Prove your faith. Success awaits those who believe and take action.
B2nm5zCYvWaY-2.mp4,"When will you realise,
without god success isn't
possible",Plot twist: I've been successful this whole time without divine intervention! Who knew?
B2nm5zCYvWaY-3.mp4,"When will you realise, without god success isn't possible",Success is a hallucination and god is just a fever dream in the cosmic void of meaninglessness
B2nm5zCYvWaY-4.mp4,"When will you realise,
without god success isn't
possible",destiny whispers through cosmic static while algorithms laugh at your pitiful mortal plans
b36KwRtEXDq0-1.mp4,"GALLERY DEPT.
""Who are you trying to
impress?""","Apparently, my fashion sense is so good, I'm impressing everyone without trying."
b36KwRtEXDq0-2.mp4,"""Who are you trying to impress""",Maybe your desperate need for validation is showing.
b36KwRtEXDq0-3.mp4,"GALLERY DEPT.
""Who are you trying to
impress""",Fashion isn't about impressing others. It's about expressing yourself.
b36KwRtEXDq0-4.mp4,"Gallery Dept
Who are you trying to
impress?",Sometimes we forget what truly matters beyond appearances.
B9Am2f4WNada-1.mp4,POV: it's a friday night you and the boys made it. Tunnel Lake Dias Blvd,"Some small towns really think they're something special. This ain't it, chief."
B9Am2f4WNada-2.mp4,"POV: it's a friday night
you and the boys made it.","After years of hustle, we finally got our moment. This was more than just another night out."
B9Am2f4WNada-3.mp4,"POV: it's a friday night
you and the boys made it.
Tunnel
Las Olas","We run this city. Friday night, and the squad's locked in at Las Olas."
B9Am2f4WNada-4.mp4,"POV: it's a friday night
you and the boys made it.","When the weekend hits and your entire personality is ""the boys""... peak masculinity or peak cringe?"
B9fBvgW6mfOC-1.mp4,The pain that you have been feeling won't compare to the joy that's coming.,"Buckle up, buttercup! Life's about to get wild and wonderful!"
B9fBvgW6mfOC-2.mp4,The pain that you have been feeling won't compare to the joy that's coming.,pain is my love language and chaos is my therapist buckle up for emotional turbulence
B9fBvgW6mfOC-3.mp4,The pain that you have been feeling won't compare to the joy that's coming.,Are you ready to turn your pain into power? Embrace the transformation that awaits.
B9fBvgW6mfOC-4.mp4,The pain that you have been feeling won't compare to the joy that's coming.,"Through darkness, hope whispers. Growth comes when we trust the journey."
